0;Chain_8;Chain_10;Chain_12;Chain_21;Chain_23;Chain_26;Chain_28;Chain_29;Chain_30;Chain_34;Chain_35;Chain_40;Chain_41;Chain_43;Chain_49;Chain_53;Chain_54;Chain_56;Chain_60;Chain_74;Chain_77;Chain_91;Chain_95;Chain_99;Chain_100;Chain_101;Chain_104;Chain_106;Chain_108;Chain_120;Chain_141;Chain_153;Chain_166;Chain_168;Chain_173;Chain_177;Chain_184;Chain_187;Chain_205;Chain_206;Chain_222;Chain_229;Chain_243;Chain_245;Chain_248;Chain_250;Chain_251;Chain_255;Chain_264;Chain_267;Chain_269;Chain_275;Chain_288;Chain_295;Chain_301;Chain_304;Chain_324;Chain_326;Chain_327;Chain_334;Chain_335;Chain_338;Chain_340;Chain_351;Chain_358;Chain_366;Chain_376
26;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;4.333401063;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;2.873022508;2.696315064;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
27;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.619098496;2.033574945;5.315852591;1.879494563;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;5.622022605;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;2.408966109;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;3.778965361;1.851804843;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;3.326702953
28;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;4.333401063;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;2.873022508;2.696315064;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
29;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.619098496;2.033574945;5.315852591;1.879494563;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;5.622022605;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;3.778965361;1.851804843;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;3.326702953
30;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;4.333401063;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;2.873022508;2.696315064;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
31;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.619098496;2.033574945;5.315852591;1.879494563;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;1.851804843;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
32;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;4.333401063;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;3.47909751;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
33;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.619098496;2.033574945;5.315852591;1.879494563;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;1.851804843;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
34;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;4.333401063;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;3.47909751;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
35;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.619098496;2.033574945;5.315852591;1.879494563;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
36;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;3.47909751;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
37;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.619098496;2.033574945;5.315852591;1.879494563;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
38;3.781070143;2.489557826;4.019447069;5.080712309;4.08953563;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.475983231;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;3.47909751;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
39;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.928264276;2.033574945;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
40;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;3.47909751;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
41;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.928264276;2.033574945;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;1.374753851;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
42;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
43;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.836984665;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;4.121783914;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
44;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;1.718853974;3.140689813;4.255344375;5.787429987;2.650004502;3.465601987;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
45;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.928551827;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;2.613972631;3.44354539;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.201021759;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
46;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;2.861950028;3.140689813;4.255344375;5.787429987;2.650004502;4.274696667;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;4.801019773;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
47;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.928551827;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;2.431721428;1.843251246;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.87674654;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
48;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;2.861950028;3.140689813;4.255344375;5.787429987;2.650004502;4.274696667;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.814602173;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;3.135969749;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
49;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.928551827;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;2.431721428;1.843251246;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.87674654;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
50;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;2.861950028;3.140689813;4.255344375;5.787429987;2.650004502;4.274696667;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.614611799;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;3.135969749;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
51;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.928551827;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;2.431721428;1.843251246;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.87674654;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
52;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;2.861950028;3.623225586;4.255344375;5.787429987;2.650004502;4.274696667;3.714437649;2.594038116;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.614611799;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;3.135969749;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
53;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.928551827;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;2.431721428;1.843251246;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.87674654;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
54;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;2.861950028;3.623225586;4.255344375;5.787429987;2.650004502;4.274696667;3.714437649;2.403288604;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.614611799;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;3.135969749;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
55;3.527231368;4.385435322;4.019447069;5.100728957;2.561431629;2.928551827;2.47325587;2.928264276;2.798206865;5.315852591;4.566751633;2.602541102;3.346920779;3.594052803;2.710369399;6.711705589;5.960809796;4.982050197;3.318384502;4.925823513;3.205131906;5.109009194;1.843251246;3.547055225;2.30050082;2.13845053;1.901457435;3.442778001;4.321163809;2.322584821;4.183575146;2.879318971;3.706054619;2.974776661;1.323589886;4.450876616;2.650750576;2.741614978;3.943098726;4.717665066;3.857330162;2.290685602;2.361987026;4.368065505;3.077846835;3.150222443;2.074008232;3.739533169;5.119251387;1.774848892;2.633925862;3.46805667;4.357880379;4.620989418;2.174338467;5.120222645;2.23692292;3.111886875;2.87674654;5.916269252;2.482055211;3.050483441;3.374356272;2.703153555;3.380510425;3.81271933;4.924422779
56;3.781070143;2.489557826;4.019447069;5.080712309;2.052827224;2.775697864;4.002717684;2.429968108;4.887270456;2.861950028;3.623225586;4.255344375;5.787429987;2.650004502;4.274696667;3.714437649;2.403288604;1.959606594;2.81741569;2.648262607;3.764884545;2.072026417;3.886502808;1.908625745;3.110947641;5.714446205;3.614611799;2.926733217;1.928994337;2.093675374;2.846170499;4.364396279;3.633340475;2.425333376;3.135969749;4.232743954;4.06184661;2.372402159;4.476052194;2.610836294;3.214048534;3.157636654;2.156920904;3.116023935;1.993260073;2.15419928;4.27181358;3.08322613;4.182869004;2.267876019;4.418659403;2.178396832;5.000529579;1.974309385;5.1412725;2.640957438;2.952572938;3.459652603;1.694104437;1.58909104;2.343627848;4.859168234;2.906339491;4.593620969;3.320653122;4.559008931;4.503354839
